stable_id,title_zh,abstract_zh
96288c6aae335995,通过微环境设计的空间编程多晶型结晶,具有长程有序和可设计特性的有机半导体晶体在光电器件中至关重要。通过弱分子间相互作用结合的有机晶体通常遵循非经典结晶轨迹，产生具有独特性质但极难控制的多晶型物。我们提出了一种多晶型物的确定性控制方法，产生具有独特晶体结构和发射光谱的有机微晶阵列。为了阐明分子自组装的机制，我们跟踪分子成核、奥斯特瓦尔德成熟和多晶型形成的实时动态。基于这种方法，我们将调控策略扩展到多个分子，实现了具有广泛可调发射光谱（450-705 nm）和各向异性偏振发射的可编程多晶型形成。我们在单一基板上集成了位置、波长、强度和偏振等多维多态信息，构建了信息密度为2 15 位/cm 2 的高密度光信息存储平台，从而为未来光信息存储技术开辟了潜在的技术途径。
92d0f5602b17d6db,时空光遗传学工程间充质干细胞治疗刀豆蛋白A引起的肝损伤,摘要 工程干细胞为器官再生提供了希望，但面临着脱靶效应和有限归巢等挑战。在这里，我们开发了一种新颖的光遗传学策略，可以在时空上改造间充质基质细胞（MSC）以实现肝脏再生。通过单细胞测序分析，我们揭示CXCR4/SDF1轴是MSC归巢的重要信号通路。通过将光敏成分紫外线B抗性位点8（UVR8）与归巢趋化因子受体CXCR4整合，我们构建了用于MSC转染的时空光遗传学系统。在紫外线照射下，UVR8的解离特性被激活，使光敏蛋白从内质网迁移到高尔基体，随后在MSC膜上释放CXCR4。为了解决紫外线组织穿透有限的问题，我们采用了上转换纳米颗粒 (UCNP)，将近红外 (NIR) 光转换为紫外线。注射后，UCNP 在肝脏中积聚，靶向近红外辐射激活 CXCR4/SDF1 介导的 MSC 归巢。在刀豆蛋白 A 诱导的肝损伤小鼠模型中，工程化 MSC 调节 SP1/SK1/S1P 轴，从而抑制肝内巨噬细胞的坏死性凋亡。此外，S1P/YAP 信号传导促进肝细胞增殖。总之，我们的光遗传学策略为再生领域和生物医学应用开辟了有前景的治疗途径。
9e806a6b86ad09ee,树突轴收缩塑造神经元中的突触整合,近 150 年来，教科书一直将树突形态描述为针对从树突棘到体细胞的有效突触电压传输进行了优化，并以遵守 Rall 3/2 规则的管状设计实现分支点的阻抗匹配。在这里，我们表明这种观点过于简单化。使用多种高分辨率成像技术，我们证明小鼠皮层和海马神经元中的树突表现出纳米级收缩，称为树突轴收缩（DSC），其直径范围为〜100至500纳米。我们还在人类海马和皮质神经元中鉴定了 DSC。我们提供了理论和实验证据，证明这些收缩有效地将树突分成不同的电室，塑造突触电位的树突整合。
e0085a2ca62b8916,由极性平衡聚电解质实现的高灵敏度、无漂移离子电子传感器，用于手术力传感,具有高灵敏度的离子电子压力传感器在不同的新兴领域具有广阔的前景。在手术等需要高保真传感的应用中，可靠的压力监测需要同时具有灵敏度和稳定性以确保安全。然而，现有的离子电子传感器通常面临着两者之间的权衡——具有高电导率的软离子材料通常表现出明显的粘弹性，导致灵敏度漂移率 (S/D) 比较低。在这里，我们报告了一种基于聚电解质的离子电子压力传感器，该传感器使用聚电解质中的极性平衡策略来同时调节离子电导率和粘弹性，与最先进的设计相比，S/D比提高了近一个数量级。由此产生的传感器具有超高灵敏度（119.5 每千帕）和卓越的稳定性（漂移率
5e9a19750d406dcd,有机-无机杂化钙钛矿半导体中的手性诱导磁阻,手性金属卤化物半导体 (CMHS) 中的半导体特性和合成可调手性相结合，利用手性诱导自旋选择性 (CISS) 等效应，为电子自旋特性的室温控制提供了一个引人注目的平台。我们报告称，对于在室温下运行的旋转阀，CISS 感应磁阻 (CISS-MR) 超过 100%。高 CISS-MR 归因于界面隧道势垒，该势垒受手性和自旋调制，产生的电流不对称因子 ( g c ) 超过了 Julliere 模型所施加的限制，该模型由相邻铁磁 (FM) 接触的本征自旋极化控制。 CISS-MR 表现出对 CMHS 组成的依赖性，揭示了 CISS 和结构手性之间的结构-性质关系。观察到的异常大的隧道磁阻响应不同于在没有隧道势垒的情况下 FM/CMHS 界面处的邻近效应产生的细微各向异性磁阻。我们的研究提供了对手性半导体中电荷到自旋相互转换的见解，提供了控制和增强功能平台 CISS 响应的设计原理。
cf11e4ce2d28ac55,A Mechanical sp 2 ‐ C 60 富勒烯的 Jail,摘要 作为一种仅由 sp 2 碳原子组成的标志性球形分子，开发越来越高效的 C 60 富勒烯合成受体仍然是超分子化学领域面临的紧迫挑战。然而，随着使用大部分空腔体积来补充封装 C 60 的更紧密主体的开发，可能会出现空间约束，将这种球形客体机械地捕获在其内腔内。在这里，我们利用刚性双卟啉 sp 2 受体来探索这种前所未有的场景，该受体充当 C 60 的“机械监狱”。这种特殊的主体呈现出据报道的球形客体中最紧密的 3D 空腔，占据内部体积的 77%，并实现强烈的 π-π 和 CH⋯π 相互作用，从而产生极高的结合亲和力 (Ka > 10 9 M − 1 )。与相关的笼式和篮式类似物不同，这种完美贴合的宿主中的封装在动力学上受到阻碍，导致客体释放动力学在 400 K 以上极其缓慢，并且在室温下基本上受到抑制。
8243b115d55a1e0a,声摩擦催化全肿瘤细胞疫苗可实现超声控制的免疫增强，从而增强抗肿瘤免疫,摘要：全肿瘤细胞疫苗通过提供完整的肿瘤相关抗原来对抗肿瘤异质性，在个性化免疫治疗中具有独特的地位，但其转化始终因免疫原性差和需要多次给药而受到阻碍。在此，我们引入了一种声摩擦催化疫苗平台，通过将 MnVO 3 纳米片整合到肿瘤细胞中，在单次疫苗接种后实现超声控制的免疫增强。单次皮下注射后，非侵入性超声波照射会触发纳米片与周围组织液之间的强烈界面摩擦，通过摩擦电荷转移和同时释放金属离子来有效产生活性氧，从而协调金属免疫串扰。这种独特的声摩擦催化过程建立了对局部炎症的时空远程控制，以充当按需的“声助推器”。从机制上讲，这种声助推器通过放大氧化应激和炎症信号传导来重新编程局部免疫微环境，从而促进树突状细胞成熟和抗原交叉呈递，从而引发抗原特异性 T 细胞反应。值得注意的是，这种声摩擦催化疫苗的单剂剂量在多种临床前模型中实现了有效的抗肿瘤功效。通过声摩擦催化机制，通过单次注射实现按需、非侵入性免疫增强，该疫苗平台建立了一种外部可控策略，用于增强疫苗诱导的免疫
c9058e9471f7e0a3,双界面稳定凝胶聚合物电解质的簇定向溶剂化工程可实现高电压和快速充电的锂离子电池,摘要：传统的 LiPF 6 基碳酸盐电解质在 4.3 V 以上会经历严重的氧化分解，引发不受控制的相间生长、过渡金属溶解和加速容量衰减——在快速充电和高温条件下，这些挑战进一步加剧。在此，我们提出了一种反应团簇引导的溶剂化重组策略来重建Li+溶剂化结构和界面反应路径，从而实现双界面稳定。高极性MMDS通过离子-偶极相互作用自发锚定PF 6 - ，形成反应性(PF 6 - )-MMDS簇，将阴极侧界面分解重定向至富含硫的无机物CEI形成，而LiDFOB重建初级Li + 溶剂化鞘以增强去溶剂化动力学。它们的耦合作用产生薄而致密且富含无机物的 CEI/SEI 层，共同抑制寄生反应、过渡金属溶解和岩盐表面重建。凭借超低的添加剂负载量，LE-HV@GPE 可提供 2.64 mS cm - 1 的离子电导率和 0.57 的 Li + 迁移数。 Gr‖NCM811软包电池在高电压（4.6 V）、快速充电（3C）和高温（45°C）条件下实现了出色的耐用性，并且与现有制造操作完全兼容。这项工作为恶劣操作条件下的双界面稳定凝胶聚合物电解质建立了溶剂化工程范例。
a043ccae3a9d7ecd,降解掺杂,p型掺杂剂的自由基阴离子在电子转移后分解，可以持续维持掺杂反应并将空穴密度提高几个数量级。
435050643bb5bf8e,用于氟废物流循环增值的闪蒸封装氟化,氟废物流带来环境挑战并含有宝贵的氟资源。在这里，作者开发了一种闪蒸封装氟化工艺，将废氟转化为可回收的氟化银试剂，通过快速循环氟利用途径将污染物修复与氟化物生产结合起来。
301b0a0b860de1b5,碱性电解过程中将镍阳极表面结构指定为 NiO2 时拉曼光谱中泛音的影响,"摘要
                  
                    镍基阳极是碱性电解中最活跃且最具成本效益的析氧反应催化剂之一。目前的机理理解假设阳极表面在工作条件下由羟基氧化镍 (NiOOH) 终止。在这里，通过将同位素标记的原位表面增强拉曼光谱测量与密度泛函理论计算的拉曼光谱相结合，我们阐明了催化活性表面完全由二氧化镍（NiO
                    2
                    ）代替。此外，先前分配给超氧化物的谱带归因于泛音和组合谱带。根据对钴基和锰基氧化物的额外测量，我们认为这些特征主要出现在层状材料中。此外，在不同的pH、电势和电解质组成下观察到的变化是通过振动斯塔克效应而不是通过材料或吸附质结构的变化来合理化的。最后，根据修改后的结构分配，讨论了镍基阳极析氧反应的机理解释的含义。"
5409037d83371054,基于模拟神经网络的无线接收器,传统的无线接收器在复杂的传播环境和存在非线性干扰的情况下表现不佳。尽管数据驱动的人工智能模型提供了一种有前途的替代方案，但它们在传统数字处理平台上的实施通常受到能耗和延迟的限制。在这里，我们提出了一种模拟无线接收器，它利用神经网络的特征提取和学习功能来进行通道均衡、滤波、信号路由和符号检测。这种模块化架构消除了用于下变频的传统混频器，并使用模拟内存计算硬件简化了其实现，从而允许直接解码高频模拟信号中的数据。我们通过在片上系统平台上使用忆阻器交叉阵列进行概念验证硬件实现，展示了所提出的接收器的适应性、能源效率和处理速度。完全硬件实现的接收器在检测跨多种调制方案和载波频率的失真模拟信号中随机生成的符号时实现了 10 -6 的误码率，凸显了其在未来无线通信系统中带宽密集型和延迟敏感型应用中的潜力。
64fd9bacf6d63f36,用于光氧化还原催化的结晶聚（三嗪）酰亚胺,摘要：在新兴的聚合物光催化剂中，聚三嗪酰亚胺（PTI）由于其高度结晶的框架、明确的电子结构和优异的电荷传输性能而受到广泛关注。这些独特的功能使 PTI 成为探索光氧化还原催化中结构-性质-性能关系的一个有吸引力的平台。本综述总结了基于 PTI 的光催化剂的最新进展，特别关注其在整体水分解 (OWS) 和其他应用中增强的性能。我们分析了支撑光催化活性的基本结构和电子特征。此外，我们讨论了创新的合成方法和结构工程策略，包括结晶度控制、电子结构调制、助催化剂掺入和异质结设计，旨在优化电荷分离、表面反应动力学和活性位点利用。对 PTI 驱动的 OWS、CO 2 减排和其他相关流程的最新进展以及阻碍效率和可扩展性的关键挑战进行了严格评估。通过阐明结构与其光催化功能之间的相关性，本文为下一代结晶聚合物光催化剂的开发提供了设计原则，并为推进实用太阳能转换技术提供了宝贵的见解。
d42446d6c071e2d5,用于片上边缘提取的无需计算、无偏差的超宽带光电探测器,摘要 边缘代表视觉信息中的关键结构特征，其提取对于图像处理至关重要。然而，主流的边缘提取技术要么依赖于软件或硬件实现的数值计算，要么需要辅助精密的光学元件，从而面临能耗、结构复杂性或操作光谱范围的挑战。在这里，提出了一种物理机制驱动的边缘敏感光电探测器来实现无需计算的片上边缘提取，具有无偏置操作和超宽带光响应。该器件表现出由光载流子的扩散和不对称传输驱动的位置依赖的双向光响应，从而实现了内在的空间差异。因此，单个设备可以直接感知像素级别的边缘强度和方向。实验结果还表明，该器件无需任何外部电源即可工作，并且在室温下表现出从近红外到长波红外的超宽工作光谱范围，对黑体辐射具有值得称赞的灵敏度。结果强调了利用内在物理机制进行边缘提取的可行性，为开发紧凑、低功耗和功能性光电器件提供了一条富有洞察力的途径。
7737e33dc0d7667a,31 P固态NMR开发用于苯酚选择性C─O键氢解的Pt/三聚磷酸铝催化剂,摘要 了解磷酸盐载体的活性结构对于设计选择性 C─O 键氢解催化剂至关重要。 31 P固态NMR分析表明，我们之前报道的Pt/Al(PO 3 ) 3催化剂中的载体实际上是铝缩合磷酸盐混合物(ACPM)，而不是单一的偏磷酸铝(AMP)相，由偏磷酸铝(AMP)、环六磷酸铝(ACP)和三聚磷酸铝(ATPP)组成，其中ATPP相位于催化剂表面。在这些发现的指导下，开发了一种 Pt/ATPP 催化剂，该催化剂对 4-庚基苯酚氢解为庚基苯表现出高选择性。机理研究表明，ATPP 上的路易斯酸位点通过促进 C─O 键活化（苯酚氢解的关键步骤）来提高选择性。
82682f23e6a89261,废 LiFePO4 的原料感知双途径直接再生,在交通电气化和储能系统广泛部署的推动下，废旧磷酸铁锂（LFP）电池的数量预计将大幅增加。直接再生提供了...
6e48acace03436b2,用于高电压、多电子、无梭、自分层锌碘电池的盐析和糖析双相电解质,盐析/糖析双相电解质在空间上将碘氧化还原化学与锌电化学解耦，抑制交叉，同时实现高压多电子碘转换。
a37445f96faf8c17,窄带隙受体共结晶分层原纤维实现 20.7% 效率有机太阳能电池,窄带隙小分子受体（SMA）具有可调谐带隙、高吸收系数和长激子寿命，推动了有机太阳能电池（OSC）的快速发展。有机半导体的纤维化已经...
20194fe018979b78,通过自旋态调谐电化学发光探测氧还原反应动力学,过渡金属活性位点的自旋态工程已成为增强氧还原反应（ORR）动力学的强大策略。然而，一个强大的定量描述符直接链接......
f7d3aadc7b8283ac,单片主分离器连续体解耦锂碘电池中的多碘化物限制和可逆性,摘要：锂碘电池受到多碘化物穿梭效应的阻碍，传统的缓解策略面临活性材料限制和氧化还原可逆性之间的根本权衡。在这里，我们报告了一个整体的宿主-分离器连续体，它通过空间组织的划分解决了这一困境。该架构通过顺序渗透和冷冻干燥将氧化磺化木质素功能化石墨烯气凝胶（GA@SOL）核心与封装磺化纤维素聚合物（SCP）壳集成在一起，最大限度地减少了堆叠结构中固有的界面不连续性。在导电支架内，碘吸附通过平衡的路易斯酸碱相互作用自发产生混合价碘物种（I - /I 2 /I 3 - ），建立一个氧化还原活性环境，在不影响反应动力学的情况下保持电子连接性。同时，富含磺酸盐的 SCP 壳建立了静电唐南势垒，选择性排斥聚碘阴离子，同时促进 Li + 传输。所得的 GA@SOL‐I 2 @SCP 正极在 1 C 下提供 252 mAh g -1 ，在 1500 次循环后保持率为 89.6%，Li + 迁移数为 0.63，并减轻自放电（120 小时后容量保持率为 76.1%）。原位光谱学和原位阻抗监测证实了持续的聚碘化物可及性和抑制的阳极腐蚀。这项工作表明，结构连续性和混合价态电荷传输可以将限制与动力学惩罚解耦，为
e87ca0ea675d54b5,跨复杂退化轨迹的锂离子电池的通用机制锚定健康管理,摘要：复杂的退化轨迹会影响先进储能系统中锂离子电池的寿命可靠性和运行安全性。由温度、速率和电压滥用应力引起的老化途径通常与传统的健康估计模型纠缠在一起，限制了可转移的退化表示和分布变化下的未来轨迹更新。在这里，为异质老化条件下的锂离子电池开发了一种可推广的、机制锚定的健康管理框架。使用老化条件识别作为代理任务，我们确定了 LiFePO 4 /石墨电池中的退化敏感的 3.3-3.4 V 充电窗口，其中统计选择的特征与增量容量指纹相关联。这些电化学锚定特征与条件感知软专家混合模型集成，以在推理过程中理清有或没有条件标签的异构特征-健康状态 (SOH) 关系。跨数据集持续学习能够适应看不见的数据源，同时减少灾难性遗忘。最后，通过自适应无味卡尔曼滤波器，将数据驱动的 SOH 观测结果同化为物理启发的参数退化模型，将逐点健康估计转换为可在线更新的退化轨迹。该框架实现了跨多应力老化条件的稳健 SOH 估计和稳定的 100-300 步前瞻轨迹预测，建立了从电化学指纹到轨迹le的可解释路线。
3123974c6c70d52a,通过反威尔逊效应实现高压环境下准二维金属卤化物的高性能光电探测,摘要 光电探测器对于极端高压环境下的信息采集至关重要。然而，它们的性能通常受到压缩过程中暗电流增加和开/关比降低的限制。在这里，我们报告了一种基于 EA 2 MA 2 Pb 3 Br 10 的高压光电探测器。得益于反威尔逊效应，该器件实现了暗电流两个数量级的抑制，并在压缩下实现了持续提高的开/关比。在 23.6 GPa 下，它表现出 1462.8 A W − 1 的响应度，这是高压下光电探测器报道的最高值，同时外量子效率为 4.9 × 10 5 %，探测灵敏度为 6.1 × 10 13 Jones。进一步的研究表明，压力引起的 Pb-Br 八面体畸变驱动了反威尔逊效应，而增强的偏振使自供电光电流在 24.0 GPa 下增加到原始值的 200%。这些结果为设计用于极端环境的高性能自供电光电探测器提供了一种新策略。
89d33cc34158e330,用于按需温度调节的厚度可编程纳米多孔超织物,摘要 在不稳定的寒冷环境中保持稳定的温暖需要能够根据不同的热需求调节保温性的材料。然而，目前的热调节材料侧重于隔热和冷却模式之间的切换，无法在转换过程中提供可靠的温暖。在这里，我们报告了一种通过耦合绝缘体-执行器架构构建的按需可调节热系统，将轴向排列的纳米多孔纤维与形状记忆丝集成在一起。通过氢键解离和约束诱导结晶的协同组合设计了纤维的定制结构，构建了通道状、轴向排列的纳米多孔纤维网络，具有99.89%的超高孔隙率和1.59 mg cm -3 的超轻密度，而集成的形状记忆丝作为结构致动器来压缩和释放纤维网络。所制备的超织物可实现近 5 倍的厚度调节，同时提供满足不同热需求的隔热材料，在 –6.1 至 20.8 °C 的宽温度范围内稳定人体热舒适区。此外，在相当的厚度下，超织物的性能优于代表性的商业织物（例如羽绒、羊毛和丙烯酸纤维），有望开发高效保暖服装的巨大潜力。这项工作提出了一种高性能织物的可扩展策略，可提供可靠的保暖性，并为热管理中的个人微气候控制建立了设计原则。
2ae12109ee210702,选择、约束和偶然性驱动了carangarian适应性辐射期间进化的马赛克模式,适应性辐射产生显着的形态多样性，但性状往往以不同的速率和模式多样化，产生马赛克的进化模式。模块化，即特征的半自主组织，可以塑造选择和约束在这些辐射过程中如何相互作用，但其宏观进化后果仍不清楚。我们研究了卡拉格鱼类在白垩纪后辐射过程中的头骨模块性，卡拉格鱼类是一种多样化的海洋分支，在白垩纪末大规模灭绝后沿着底栖-远洋轴多样化。利用 188 个物种的三维形态测量数据并结合系统发育比较分析，我们发现卡兰格利亚头骨高度模块化，并表现出明显的镶嵌进化。口颌和“尿颅”模块进化最快，形态差异最大，而舌骨弓衍生模块进化较慢，且相对受限。向中上层栖息地的反复转变促进了各个独立谱系的口颌多样化，而尾颅的比率升高和差异​​集中在底栖比目鱼中。这些发现表明生态机会和发育结构如何在脊椎动物辐射过程中产生镶嵌进化。
5a14b7901fa90b40,从多模态光谱数据中对有机结构的假设和细化学习,摘要 从光谱数据确定分子结构仍然具有根本性的挑战性，因为逆问题本质上是不确定的：单个光谱是稀疏的、低维的，并且仅编码相对于可能分子的广阔空间的部分结构证据。我们通过将自动结构阐明制定为可扩展的假设细化范式来应对这一挑战，该范式将光谱证据与大规模分子先验紧密结合起来。为了为多模态学习提供结构解析 NMR 信号，我们构建了 QM9SPIN，这是一个由 DFT 衍生的数据集，包含不同的一维和二维光谱，包括 J 耦合、DEPT 实验和显式自旋-自旋相互作用。在此基础上，我们引入了 SpectroMol，这是一种光谱到结构的模型，它提出了以多峰光谱输入为条件的化学上有效的分子假设。作为补充，我们开发了 MS-Mol2Mol，这是一种高分辨率质量约束分子生成器，它将分子式、精确质量和不饱和度集成在对 4 亿个分子进行的条件生成预先训练中，确保全局成分的一致性和化学上真实的精细化。该集成系统在模拟基准上实现了 93.8% 的 top-1 准确度，通过有限的实验微调有效地适应了从模拟到实验光谱，并通过质量引导细化进一步改进了实验预测，建立了一条通往自动化、数据驱动的有机结构阐明的可扩展路线。
9fef0c7ed906f81a,宽温水系锌离子电池氧化钒阴极的域定义配位调制,"摘要：层状水合钒氧化物是水系锌离子电池有前景的正极材料，但其动力学缓慢且 V 溶解严重。为了应对这一挑战，我们提出了“空间协调域分化”的概念，将局部V协调划分为两个空间功能区域。在此框架中，内配位域（ICD）被定义为控制轨道杂化和结构完整性的第一壳层[VO 6 ]八面体，而外配位域（OCD）包括容纳客体离子并介导长程静电相互作用的层间画廊。通过结合 X 射线吸收、光电子能谱和理论计算，我们证明了 In 3+ 精确预嵌入到 OCD 中能够对 ICD 进行有针对性的扰动。这种双域调控使[VO 6 ]八面体畸变均匀化，并促进V中心周围的电子重新分布，从而增强V 3d-O 2p轨道杂化。结果，有效抑制了V的溶解，同时显着加速了Zn 2+ /H + 共插动力学。因此，优化的In 0.55 V 10 O 24 ·4.35H 2 O正极在60°C下的比容量高达500 mAh g -1 ，在-60°C下的比容量高达300 mAh g -1 (0.1 A g -1 )，同时在25°C和-60°C下循环10,000次后容量分别保持在91.9%和97.2%。这项工作为开发高稳定性储能材料提供了轨道级设计原理。"
2f46cc9c21e78051,松散的 Al 3+ 溶剂化聚集体可在无氯电解液中实现可逆铝阳极,摘要：在无氯有机电解液中几乎无法实现具有长循环寿命的持续可逆镀铝/退铝​​。电解质配方发挥金属阳极的沉积/剥离行为。高度极化的 Al 3+ 阳离子与电解质成分具有很强的结合力，导致离子溶剂化结构与锂显着不同。在这里，我们揭示了在典型的醚或酯电解质中形成了Al 3+ –Al 3+ 原子间距离为∼5 Å的普遍致密离子聚集体（CAG）溶剂化结构，导致低离子电导率和钝化界面。在此基础上，我们通过调节OTf - 阴离子和溶剂之间的Al 3+ 配位平衡，开发了一种具有松散溶剂化聚集体（LAG）的无氯酯电解质，其Al 3+ -Al 3+ 原子间距离为7 Å。三（五氟苯基）硼烷（TPFPB）与阴离子相互作用，抑制Al 3+ 溶剂化结构中阴离子的过度配位，从而诱导有机-无机杂化固体电解质界面（SEI）。这种松散溶剂化的 Al 3+ 电解质具有近两倍增强的离子电导率和混合 SEI，赋予系统约 0.4 V 的低镀铝/剥离过电势和超过 4000 小时的持久循环。
d0352c5142a8b19d,通过钌催化的氮烯基转移获得 N 稠合酰基氮丙啶以进行烯烃的模块化双官能化,摘要 通过分子内氨基转移进行烯烃双官能化是提供 N 杂环的直接方法，N 杂环是生物相关化合物中常见的基序。在此，我们报告了一种新的钌催化系统的开发，用于从烯烃束缚的二恶唑酮中获取N-稠合酰基氮丙啶。在验证了氮丙啶中间体后，随后通过外部亲核试剂进行非对映选择性开环，从而在一锅中实现了烯烃双官能化。研究表明，通过控制基础添加剂的化学计量可以促进这种区域和非对映选择性过程。还开发了一种不对称方法，使烯属二恶唑酮与各种亲核试剂（包括以前未充分研究的卤化物和胺）反应，可以得到各种具有高对映选择性（高达 93:7 e.r.）的 γ-内酰胺。
65b0965a3200989a,扩展 DNA 纳米技术工具箱：具有精确控制疏水行为的 DNA 瓦片的分层组装和自排序,摘要 DNA 自组装是构建复杂纳米结构的强大策略，但天然核苷酸的化学均匀性限制了结构多样性和长程组织。在这里，我们通过使用非天然核苷酸将可调疏水效应直接集成到 DNA 双交叉 (DX) 块中来扩展 DNA 纳米技术工具箱。在 DNA 合成仪上构建序列定义的单分散两亲物，其疏水强度由掺入的六乙烯 (C 12 ) 单元的数量精确控制。通过改变疏水强度并应用热退火，我们定义了一个能量阈值，该阈值决定了疏水组装与 DNA 杂交的层次顺序。弱疏水效应允许首先发生碱基配对，然后进行疏水组装，产生量化的 DX-tile 星形结构。相反，强疏水性会促进早期胶束形成，然后通过 DNA 介导的交联形成坚固的球形核酸 (SNA)。这些交联的 SNA 显示出增强的血清稳定性，并且通过链置换触发的解交联保持完全可逆。此外，具有相同 DNA 序列但疏水片段长度不同的 DX-tiles 会进行自恋自排序，在一锅中组装成不同的 DX-star 和 SNA 群体，补充碱基配对的社会自排序。最后，我们证明这一设计原理可以扩展到其他 DNA 纳米结构，包括三点星形瓦片，从而实现协作、类蛋白质组装途径和紧急功能
6809de7f27ec595f,"1,2-双（硼酸）芳烃通过硼化 定向硼化",摘要 芳基硼酸酯在合成中普遍存在，并且可以通过 C-H 硼酸化有效生产。然而，迄今为止还没有报道通过双C-H硼化将芳烃转化为邻位双硼酸酯衍生物的方法。相反，当前的所有路线都需要预官能化的芳烃前体。邻位双硼酸酯是非常理想的，因为具有这种取代模式的芳烃普遍存在于生物活性化合物和有机材料中。在此，我们表明，源自四卤代吡唑酮（X 2 B（μ-吡唑） 2 BX 2 ）和AlX 3 （X = Cl或Br）的硼亲电子试剂影响芳烃和多环芳烃（PAH）的区域选择性邻位双C-H硼化。这提供了本身值得注意的二硼化产物，代表含有不寻常的环状 C 2 B 2 N 2 单元的新型阳离子 PAH。随后的频哪醇安装步骤提供了邻位双硼酸酯取代的芳烃/PAH。多种芳烃和多环芳烃被证明可以进行高度区域选择性的一锅法转化为邻位双硼酸酯取代的产物，其中多种在这项工作之前是前所未有的。总的来说，据我们所知，这项工作是第一个形成邻位双硼酸酯取代的芳烃/PAH的双C-H硼化方法，因此鉴于有机硼烷的巨大实用性，它是对合成化学家工具箱的有用补充。
34fb1f89efa21d68,保守的异亮氨酸控制 CO 和 O 2 向 NiFe CO 脱氢酶活性位点的扩散,摘要 CO 脱氢酶 (CODH) 是在埋藏的 NiFe 4 S 4 活性位点将 CO 可逆氧化为 CO 2 的金属酶。因此，底物CO和CO 2 需要通过蛋白质基质运输到达活性位点。蛋白质内扩散最可能的途径是晶体结构中确定的疏水通道。我们广泛使用定点诱变来研究热球菌属高度保守的异亮氨酸 563 的作用。 AM4 CODH2。某些取代显着改变了酶的生化特性（CO 的 K M、催化效率、产物抑制常数、催化偏倚等），并增加了其对抑制剂 O 2 的抵抗力，表明异亮氨酸 563 在决定进入活性位点方面发挥着关键作用。这些突变对 CO 和 O 2 的结合率具有相同的影响，表明这两种分子遵循相同的途径并且不受蛋白质基质的区分。 I563F 突变使 O 2 抑制的双分子速率常数降低 15 倍，并使 IC50 增加 20 倍。这是迄今为止报道的 O 2 抗性的最强改进，但它是以底物亲和力降低为代价的。
bc745894a04bd5f2,通过水调节氢键网络重构合理构建具有记录双折射的氟化物晶体,摘要 双折射晶体是光学偏振调制的核心。然而，由于光学各向异性和透明度之间的权衡，将宽带隙和超高双折射（Δ n ≥ 1.0）结合起来具有挑战性。在此，我们报告了三种分子晶体：(C 10 H 10 N 2 )SiF 6 、(C 12 H 9 N 2 ) 2 SiF 6 和(C 12 H 9 N 2 ) 2 SiF 6 ·2H 2 O，它们是由有机π共轭单元和刚性无机[SiF 6 ] 2−单元通过氢键介导的共组装策略构建而成。结构分析表明，这三种化合物的有机部分通过协同的[SiF 6 ] 2− 骨架和氢键采用平行排列。值得注意的是，(C 12 H 9 N 2 ) 2 SiF 6 ·2H 2 O中水的掺入将氢键网络重构为二元N–H···O/O–H···F体系，促使[C 12 H 9 N 2 ] + 阳离子相对于光轴平面更加共面排列，从而赋予(C 12 H 9 N 2 ) 2 SiF 6 ·2H 2 O 具有出色的双折射 1.121@546 nm。尽管[C 12 H 9 N 2 ] + 阳离子的高度离域π电子体系导致(C 12 H 9 N 2 ) 2 SiF 6 ·2H 2 O在三种材料中带隙最小，但其3.21 eV的带隙仍然是所有Δn≥1.0杂化卤化物中最高的。第一原理计算证实，这种卓越的性能源于有机π共轭模块和无机单元之间的协同作用，并由多个氢键网络介导。这项工作为氟化物双折射材料树立了新的性能基准，并启发了高折射率双折射材料的分子工程设计。
facd5253616b93f4,微量无定形 FeO x 引导 O 2 活化从电荷转移到能量转移，实现单线态氧介导的生物质增值,"摘要 控制空气中的 O 2 活化是选择性有氧光氧化的核心。然而，将 O 2 活化引导至产生温和单线态氧 (1 O 2 ) 的能量转移 (ET) 途径，而不是产生自由基的电荷转移 (CT) 途径，仍然很困难，因为催化剂必须有利于向 O 2 的三线态能量转移，同时避免电子转移。我们表明，多孔氮化碳（PCN）负载的超小非晶态 FeO x 将 O 2 光活化从混合 CT/ET 过程重定向到以 ET 为主的途径。与晶体对应物相比，痕量超小非晶 FeO x （∼3.8 nm，0.29 wt% Fe）通过增加激子结合能（45.69 meV）和加速系间窜越（τ 1 = 19.88 ps）将光激发局域于三线态有利的激发态。由于弱界面耦合，它还促进O 2 捕获并抑制电子转移。这种双重调节将活性氧的产生从混合的•O 2 - / 1 O 2 转变为主要为1 O 2 ，​​实现了982.2 µmol L -1 的1 O 2 产率，是晶体FeO x 的2.5倍。这种 1 O 2 介导的途径能够在环境空气下将 5-羟​​甲基糠醛 (HMF) 选择性光氧化为 2,5-呋喃二甲酸 (FDCA)，尽管铁负载量超低，但 FDCA 选择性为 92.1%，形成率为 461 µmol g -1 h -1 ，确定超小无定形氧化物作为高级需氧光催化的路径选择性 O 2 活化的原子有效位点。"
